Run_ID,Cohort,Scenario,PTEN_normal,PTEN_null,Total_cells,Androgen_condition,Uptake_rate_multiplier,Uptake_celltype,Cell_cell_adhesion_multiplier,Migration_speed_multiplier,AdhMot_celltype,Clone_type,Seed
446,TR,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,24680
447,TR,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,73205
448,TR,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,10939
449,TR,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,84752
450,TR,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,62700
451,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,42
452,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,101
453,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,2025
454,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,6789
455,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,13579
456,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,24680
457,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,73205
458,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,10939
459,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,84752
460,TR,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,62700
461,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,42
462,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,101
463,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,2025
464,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,6789
465,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,13579
466,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,24680
467,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,73205
468,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,10939
469,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,84752
470,TR,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,62700
471,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,42
472,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,101
473,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,2025
474,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,6789
475,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,13579
476,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,24680
477,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,73205
478,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,10939
479,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,84752
480,TR,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,62700
481,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,42
482,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,101
483,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,2025
484,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,6789
485,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,13579
486,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,24680
487,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,73205
488,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,10939
489,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,84752
490,TR,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,62700
491,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,42
492,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,101
493,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,2025
494,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,6789
495,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,13579
496,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,24680
497,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,73205
498,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,10939
499,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,84752
500,TR,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,62700
501,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,42
502,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,101
503,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,2025
504,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,6789
505,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,13579
506,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,24680
507,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,73205
508,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,10939
509,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,84752
510,TR,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,62700
511,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,42
512,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,101
513,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,2025
514,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,6789
515,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,13579
516,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,24680
517,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,73205
518,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,10939
519,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,84752
520,CTRL,Scenario2,75,75,150,High,0.1,both,0.1,2,PTEN_null,-,62700
521,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,42
522,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,101
523,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,2025
524,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,6789
525,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,13579
526,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,24680
527,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,73205
528,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,10939
529,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,84752
530,CTRL,Scenario2,75,75,150,High,0.1,both,0.5,1.6,PTEN_null,-,62700
531,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,42
532,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,101
533,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,2025
534,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,6789
535,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,13579
536,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,24680
537,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,73205
538,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,10939
539,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,84752
540,CTRL,Scenario2,75,75,150,High,0.1,both,3,0.8,PTEN_null,-,62700
541,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,42
542,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,101
543,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,2025
544,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,6789
545,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,13579
546,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,24680
547,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,73205
548,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,10939
549,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,84752
550,CTRL,Scenario2,75,75,150,High,0.1,both,7,0.7,PTEN_null,-,62700
551,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,42
552,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,101
553,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,2025
554,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,6789
555,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,13579
556,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,24680
557,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,73205
558,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,10939
559,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,84752
560,CTRL,Scenario2,75,75,150,High,0.1,both,10,0.6,PTEN_null,-,62700
561,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,42
562,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,101
563,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,2025
564,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,6789
565,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,13579
566,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,24680
567,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,73205
568,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,10939
569,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,84752
570,CTRL,Scenario2,75,75,150,High,1,both,0.1,2,PTEN_null,-,62700
571,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,42
572,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,101
573,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,2025
574,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,6789
575,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,13579
576,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,24680
577,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,73205
578,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,10939
579,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,84752
580,CTRL,Scenario2,75,75,150,High,1,both,0.5,1.6,PTEN_null,-,62700
581,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,42
582,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,101
583,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,2025
584,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,6789
585,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,13579
586,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,24680
587,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,73205
588,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,10939
589,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,84752
590,CTRL,Scenario2,75,75,150,High,1,both,3,0.8,PTEN_null,-,62700
591,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,42
592,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,101
593,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,2025
594,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,6789
595,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,13579
596,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,24680
597,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,73205
598,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,10939
599,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,84752
600,CTRL,Scenario2,75,75,150,High,1,both,7,0.7,PTEN_null,-,62700
601,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,42
602,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,101
603,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,2025
604,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,6789
605,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,13579
606,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,24680
607,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,73205
608,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,10939
609,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,84752
610,CTRL,Scenario2,75,75,150,High,1,both,10,0.6,PTEN_null,-,62700
611,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,42
612,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,101
613,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,2025
614,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,6789
615,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,13579
616,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,24680
617,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,73205
618,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,10939
619,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,84752
620,CTRL,Scenario2,75,75,150,High,100,both,0.1,2,PTEN_null,-,62700
621,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,42
622,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,101
623,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,2025
624,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,6789
625,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,13579
626,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,24680
627,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,73205
628,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,10939
629,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,84752
630,CTRL,Scenario2,75,75,150,High,100,both,0.5,1.6,PTEN_null,-,62700
631,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,42
632,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,101
633,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,2025
634,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,6789
635,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,13579
636,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,24680
637,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,73205
638,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,10939
639,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,84752
640,CTRL,Scenario2,75,75,150,High,100,both,3,0.8,PTEN_null,-,62700
641,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,42
642,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,101
643,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,2025
644,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,6789
645,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,13579
646,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,24680
647,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,73205
648,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,10939
649,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,84752
650,CTRL,Scenario2,75,75,150,High,100,both,7,0.7,PTEN_null,-,62700
651,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,42
652,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,101
653,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,2025
654,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,6789
655,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,13579
656,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,24680
657,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,73205
658,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,10939
659,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,84752
660,CTRL,Scenario2,75,75,150,High,100,both,10,0.6,PTEN_null,-,62700
